Rndrng_NPI,specialty,avg_complexity,total_services,total_benes,z
1124058268,Internal Medicine,5.0,54.0,23.0,3.3998588539500676
1740591494,Internal Medicine,5.0,56.0,20.0,3.3998588539500676
1487743548,Internal Medicine,5.0,63.0,31.0,3.3998588539500676
1740430289,Internal Medicine,5.0,804.0,194.0,3.3998588539500676
1336135649,Internal Medicine,5.0,177.0,162.0,3.3998588539500676
1518017581,Internal Medicine,5.0,78.0,25.0,3.3998588539500676
1730529140,Internal Medicine,5.0,187.0,148.0,3.3998588539500676
1780032664,Internal Medicine,5.0,84.0,70.0,3.3998588539500676
1336157163,Internal Medicine,5.0,65.0,41.0,3.3998588539500676
1730163965,Internal Medicine,5.0,83.0,24.0,3.3998588539500676
1306367156,Internal Medicine,5.0,55.0,49.0,3.3998588539500676
1992708895,Internal Medicine,5.0,180.0,83.0,3.3998588539500676
1588676407,Internal Medicine,5.0,238.0,57.0,3.3998588539500676
1700064771,Internal Medicine,5.0,247.0,96.0,3.3998588539500676
1619951779,Internal Medicine,5.0,77.0,51.0,3.3998588539500676
1629050067,Internal Medicine,5.0,266.0,175.0,3.3998588539500676
1285608299,Internal Medicine,5.0,51.0,24.0,3.3998588539500676
1578650016,Internal Medicine,5.0,100.0,48.0,3.3998588539500676
1790946028,Internal Medicine,5.0,181.0,85.0,3.3998588539500676
1629279567,Internal Medicine,5.0,77.0,60.0,3.3998588539500676
1295743508,Internal Medicine,5.0,150.0,34.0,3.3998588539500676
1578607198,Internal Medicine,5.0,90.0,19.0,3.3998588539500676
1639354517,Internal Medicine,5.0,50.0,16.0,3.3998588539500676
1639666340,Internal Medicine,5.0,50.0,43.0,3.3998588539500676
1649251125,Internal Medicine,5.0,217.0,130.0,3.3998588539500676
1326196411,Internal Medicine,5.0,301.0,59.0,3.3998588539500676
1326304593,Internal Medicine,5.0,136.0,81.0,3.3998588539500676
1174726384,Internal Medicine,5.0,183.0,83.0,3.3998588539500676
1649324252,Internal Medicine,5.0,242.0,152.0,3.3998588539500676
1013045970,Internal Medicine,5.0,419.0,131.0,3.3998588539500676
1588072938,Internal Medicine,5.0,62.0,51.0,3.3998588539500676
1588160212,Internal Medicine,5.0,61.0,51.0,3.3998588539500676
1477849123,Internal Medicine,5.0,174.0,137.0,3.3998588539500676
1386679561,Internal Medicine,5.0,1516.0,304.0,3.3998588539500676
1396122388,Internal Medicine,5.0,74.0,56.0,3.3998588539500676
1972590297,Internal Medicine,5.0,464.0,58.0,3.3998588539500676
1396759692,Internal Medicine,5.0,112.0,30.0,3.3998588539500676
1326238106,Internal Medicine,5.0,83.0,70.0,3.3998588539500676
1396765616,Internal Medicine,5.0,179.0,109.0,3.3998588539500676
1609035948,Internal Medicine,5.0,81.0,24.0,3.3998588539500676
1386783397,Internal Medicine,5.0,90.0,41.0,3.3998588539500676
1609850965,Internal Medicine,5.0,206.0,130.0,3.3998588539500676
1588648901,Internal Medicine,5.0,109.0,101.0,3.3998588539500676
1609938083,Internal Medicine,5.0,152.0,83.0,3.3998588539500676
1609966381,Internal Medicine,5.0,105.0,49.0,3.3998588539500676
1619064003,Internal Medicine,5.0,174.0,83.0,3.3998588539500676
1972609493,Internal Medicine,5.0,162.0,89.0,3.3998588539500676
1386751352,Internal Medicine,5.0,517.0,247.0,3.3998588539500676
1457892861,Internal Medicine,5.0,66.0,45.0,3.3998588539500676
1649348186,Internal Medicine,5.0,117.0,36.0,3.3998588539500676
1174558829,Internal Medicine,5.0,143.0,70.0,3.3998588539500676
1699776559,Internal Medicine,5.0,53.0,16.0,3.3998588539500676
1669755153,Internal Medicine,5.0,63.0,62.0,3.3998588539500676
1003927963,Internal Medicine,5.0,54.0,19.0,3.3998588539500676
1992745160,Internal Medicine,5.0,507.0,63.0,3.3998588539500676
1538556949,Internal Medicine,5.0,174.0,77.0,3.3998588539500676
1164438925,Internal Medicine,5.0,131.0,44.0,3.3998588539500676
1538282256,Internal Medicine,5.0,133.0,24.0,3.3998588539500676
1013977925,Internal Medicine,5.0,57.0,26.0,3.3998588539500676
1154648889,Internal Medicine,5.0,82.0,63.0,3.3998588539500676
1679849582,Internal Medicine,5.0,303.0,154.0,3.3998588539500676
1306040894,Internal Medicine,5.0,62.0,48.0,3.3998588539500676
1962418236,Internal Medicine,5.0,89.0,34.0,3.3998588539500676
1689738478,Internal Medicine,5.0,102.0,43.0,3.3998588539500676
1457318073,Internal Medicine,5.0,61.0,37.0,3.3998588539500676
1538184239,Internal Medicine,5.0,143.0,60.0,3.3998588539500676
1699088963,Internal Medicine,5.0,192.0,129.0,3.3998588539500676
1538128517,Internal Medicine,5.0,397.0,172.0,3.3998588539500676
1376710434,Internal Medicine,5.0,521.0,222.0,3.3998588539500676
1225116155,Internal Medicine,5.0,284.0,171.0,3.3998588539500676
1962745984,Internal Medicine,5.0,57.0,53.0,3.3998588539500676
1548354616,Internal Medicine,5.0,84.0,77.0,3.3998588539500676
1962709576,Internal Medicine,5.0,333.0,112.0,3.3998588539500676
1649513797,Internal Medicine,5.0,142.0,64.0,3.3998588539500676
1215950225,Internal Medicine,5.0,305.0,174.0,3.3998588539500676
1982031597,Internal Medicine,5.0,132.0,64.0,3.3998588539500676
1295866341,Internal Medicine,5.0,101.0,18.0,3.3998588539500676
1659586352,Internal Medicine,5.0,83.0,79.0,3.3998588539500676
1659804557,Internal Medicine,5.0,131.0,79.0,3.3998588539500676
1962581942,Internal Medicine,5.0,54.0,14.0,3.3998588539500676
1669401493,Internal Medicine,5.0,180.0,72.0,3.3998588539500676
1558469767,Internal Medicine,5.0,208.0,94.0,3.3998588539500676
1669478491,Internal Medicine,5.0,1148.0,398.0,3.3998588539500676
1164652061,Internal Medicine,5.0,70.0,26.0,3.3998588539500676
1669531638,Internal Medicine,5.0,114.0,55.0,3.3998588539500676
1669538674,Internal Medicine,5.0,80.0,36.0,3.3998588539500676
1003991035,Internal Medicine,5.0,773.0,270.0,3.3998588539500676
1154383461,Internal Medicine,5.0,86.0,21.0,3.3998588539500676
1679584916,Internal Medicine,5.0,181.0,51.0,3.3998588539500676
1073622874,Internal Medicine,5.0,52.0,43.0,3.3998588539500676
1821029166,Internal Medicine,5.0,283.0,87.0,3.3998588539500676
1033195136,Internal Medicine,5.0,55.0,52.0,3.3998588539500676
1093102097,Internal Medicine,5.0,72.0,62.0,3.3998588539500676
1083616833,Internal Medicine,5.0,62.0,59.0,3.3998588539500676
1871571158,Internal Medicine,5.0,401.0,76.0,3.3998588539500676
1871821728,Internal Medicine,5.0,147.0,92.0,3.3998588539500676
1801848833,Internal Medicine,5.0,158.0,74.0,3.3998588539500676
1841569167,Internal Medicine,5.0,167.0,120.0,3.3998588539500676
1841726759,Internal Medicine,5.0,64.0,63.0,3.3998588539500676
1902872906,Internal Medicine,5.0,631.0,361.0,3.3998588539500676
1922353135,Internal Medicine,5.0,309.0,126.0,3.3998588539500676
1063463057,Internal Medicine,5.0,222.0,77.0,3.3998588539500676
1346276326,Internal Medicine,5.0,544.0,165.0,3.3998588539500676
1306957048,Internal Medicine,5.0,88.0,85.0,3.3998588539500676
1821400441,Internal Medicine,5.0,200.0,129.0,3.3998588539500676
1033435383,Internal Medicine,5.0,229.0,155.0,3.3998588539500676
1063469351,Internal Medicine,5.0,58.0,57.0,3.3998588539500676
1912073222,Internal Medicine,5.0,1985.0,152.0,3.3998588539500676
1356406383,Internal Medicine,5.0,104.0,14.0,3.3998588539500676
1811598907,Internal Medicine,5.0,69.0,46.0,3.3998588539500676
1912998394,Internal Medicine,5.0,130.0,27.0,3.3998588539500676
1932372380,Internal Medicine,5.0,112.0,55.0,3.3998588539500676
1356529473,Internal Medicine,5.0,470.0,237.0,3.3998588539500676
1851350649,Internal Medicine,5.0,221.0,103.0,3.3998588539500676
1356384481,Internal Medicine,5.0,64.0,58.0,3.3998588539500676
1346252186,Internal Medicine,5.0,168.0,147.0,3.3998588539500676
1871664326,Internal Medicine,5.0,292.0,71.0,3.3998588539500676
1053489583,Internal Medicine,5.0,179.0,46.0,3.3998588539500676
1922111731,Internal Medicine,5.0,274.0,21.0,3.3998588539500676
1891924544,Internal Medicine,5.0,308.0,103.0,3.3998588539500676
1073614095,Internal Medicine,5.0,56.0,44.0,3.3998588539500676
1053373738,Internal Medicine,5.0,241.0,89.0,3.3998588539500676
1346537370,Internal Medicine,5.0,87.0,41.0,3.3998588539500676
1851583132,Internal Medicine,5.0,127.0,124.0,3.3998588539500676
1033279625,Internal Medicine,5.0,467.0,137.0,3.3998588539500676
1356415426,Internal Medicine,5.0,248.0,28.0,3.3998588539500676
1821401936,Internal Medicine,5.0,72.0,29.0,3.3998588539500676
1881661759,Internal Medicine,5.0,62.0,28.0,3.3998588539500676
1053335281,Internal Medicine,5.0,161.0,26.0,3.3998588539500676
1942235270,Internal Medicine,5.0,342.0,155.0,3.3998588539500676
1851538656,Internal Medicine,5.0,147.0,108.0,3.3998588539500676
1073526851,Internal Medicine,5.0,85.0,77.0,3.3998588539500676
1346482007,Internal Medicine,5.0,78.0,22.0,3.3998588539500676
1033460316,Internal Medicine,5.0,72.0,60.0,3.3998588539500676
1932305034,Internal Medicine,5.0,57.0,12.0,3.3998588539500676
1922363894,Internal Medicine,5.0,177.0,87.0,3.3998588539500676
1922462449,Internal Medicine,5.0,84.0,48.0,3.3998588539500676
1407174584,Orthopedic Surgery,4.703703703703703,54.0,46.0,3.3977963238358915
1639312697,Dermatology,4.333333333333333,72.0,44.0,3.3950347520063446
1134474356,Dermatology,4.333333333333333,75.0,40.0,3.3950347520063446
1295701035,Orthopedic Surgery,4.702602230483271,269.0,195.0,3.394955701700608
1417981093,Optometry,4.951388888888889,288.0,284.0,3.393745337679258
1265099014,Nephrology,4.9317585301837275,381.0,135.0,3.393619292027622
1689014318,Podiatry,4.233243967828418,373.0,230.0,3.3923403769636233
1275854671,Family Practice,4.902077151335312,337.0,214.0,3.391557216744655
1306882360,Family Practice,4.901785714285714,336.0,164.0,3.3907731956409184
1144634023,Hospitalist,4.777777777777778,603.0,352.0,3.3903371330212386
1023205077,Orthopedic Surgery,4.700598802395209,167.0,132.0,3.3897890012599325
1912144593,Family Practice,4.901408450704225,142.0,93.0,3.3897582848395373
1932223526,Obstetrics & Gynecology,4.900917431192661,545.0,399.0,3.388203665466411
1942695036,Hospitalist,4.776632302405498,291.0,123.0,3.3868088377544976
1992941181,Nephrology,4.928374655647383,363.0,268.0,3.3848312882269593
1003182270,Urology,4.811111111111111,180.0,172.0,3.380621965457211
1255339263,Interventional Cardiology,5.0,88.0,81.0,3.376334517749901
1225054588,Interventional Cardiology,5.0,223.0,180.0,3.376334517749901
1487100731,Interventional Cardiology,5.0,75.0,75.0,3.376334517749901
1316952781,Interventional Cardiology,5.0,965.0,590.0,3.376334517749901
1659355477,Interventional Cardiology,5.0,796.0,603.0,3.376334517749901
1134301997,Interventional Cardiology,5.0,85.0,85.0,3.376334517749901
1508948530,Interventional Cardiology,5.0,87.0,55.0,3.376334517749901
1023288792,Interventional Cardiology,5.0,417.0,357.0,3.376334517749901
1568464261,Interventional Cardiology,5.0,272.0,209.0,3.376334517749901
1649267055,Optometry,4.942408376963351,191.0,186.0,3.3763270835854446
1699945808,Family Practice,4.89622641509434,106.0,73.0,3.375817623265868
1043402944,Infectious Disease,4.847222222222222,72.0,60.0,3.3754438206125905
1083649081,Gastroenterology,5.0,72.0,64.0,3.374667877804201
1225069313,Gastroenterology,5.0,93.0,78.0,3.374667877804201
1013151588,Gastroenterology,5.0,72.0,59.0,3.374667877804201
1922264654,Gastroenterology,5.0,66.0,42.0,3.374667877804201
1649666579,Gastroenterology,5.0,53.0,43.0,3.374667877804201
1881041754,Gastroenterology,5.0,72.0,63.0,3.374667877804201
1043503295,Gastroenterology,5.0,134.0,125.0,3.374667877804201
1144330903,Gastroenterology,5.0,183.0,176.0,3.374667877804201
1518980135,Gastroenterology,5.0,85.0,80.0,3.374667877804201
1831678689,Gastroenterology,5.0,51.0,42.0,3.374667877804201
1275611014,Gastroenterology,5.0,56.0,41.0,3.374667877804201
1578549754,Gastroenterology,5.0,50.0,39.0,3.374667877804201
1033436530,Gastroenterology,5.0,94.0,94.0,3.374667877804201
1952384752,Gastroenterology,5.0,70.0,52.0,3.374667877804201
1558519256,Gastroenterology,5.0,102.0,64.0,3.374667877804201
1336201888,Gastroenterology,5.0,100.0,86.0,3.374667877804201
1518016344,Gastroenterology,5.0,304.0,118.0,3.374667877804201
1154425742,Gastroenterology,5.0,308.0,183.0,3.374667877804201
1023083250,Gastroenterology,5.0,59.0,44.0,3.374667877804201
1982040259,Gastroenterology,5.0,56.0,28.0,3.374667877804201
1457439028,Gastroenterology,5.0,392.0,244.0,3.374667877804201
1548281322,Gastroenterology,5.0,230.0,131.0,3.374667877804201
1225227507,Gastroenterology,5.0,247.0,155.0,3.374667877804201
1932498334,Gastroenterology,5.0,134.0,127.0,3.374667877804201
1386842565,Gastroenterology,5.0,50.0,35.0,3.374667877804201
1851355283,Gastroenterology,5.0,55.0,49.0,3.374667877804201
1548211998,Gastroenterology,5.0,164.0,92.0,3.374667877804201
1790769818,Gastroenterology,5.0,129.0,108.0,3.374667877804201
1285619080,Gastroenterology,5.0,54.0,40.0,3.374667877804201
1003872870,Infectious Disease,4.846153846153846,78.0,50.0,3.3727727967042176
1346683000,Hospitalist,4.771739130434782,184.0,184.0,3.371736880799832
1740274190,Internal Medicine,4.9881040892193305,2690.0,713.0,3.369264124164777
1396784930,Family Practice,4.8931657501963866,1273.0,540.0,3.3675838524574657
1487627089,Family Practice,4.892575039494471,633.0,256.0,3.3659947282979084
1518904937,Family Practice,4.8923512747875355,1059.0,343.0,3.3653927586693007
1306231600,Podiatry,4.223140495867769,121.0,97.0,3.3648015197800603
1306182134,Optometry,4.933054393305439,239.0,227.0,3.358184458143398
1164470381,Hand Surgery,4.530805687203792,211.0,196.0,3.357047341909534
1710052600,Family Practice,4.888698630136986,584.0,154.0,3.355566449713598
1558747295,Optometry,4.9289617486338795,183.0,181.0,3.3502465226007487
1235125634,Orthopedic Surgery,4.684782608695652,184.0,106.0,3.3490001476723035
1184064040,Obstetrics & Gynecology,4.881578947368421,152.0,131.0,3.3479225989246526
1578096574,Urology,4.797849462365591,465.0,421.0,3.345553732780743
1821529108,Vascular Surgery,4.942731277533039,227.0,123.0,3.344626907704715
1902832702,Interventional Pain Management,4.94620253164557,632.0,176.0,3.342299828409801
1982055661,Internal Medicine,4.97691500524659,953.0,323.0,3.340487260669197
1760447346,Hand Surgery,4.5229591836734695,392.0,298.0,3.3340033022354123
1053536508,Internal Medicine,4.97423887587822,427.0,172.0,3.3336046052420234
1184626392,Internal Medicine,4.973958333333333,576.0,260.0,3.332883086435069
1063731065,Dermatology,4.311377245508982,167.0,79.0,3.3321350281757254
1033355987,Internal Medicine,4.973413379073756,1166.0,326.0,3.3314815352109135
1972899433,Orthopedic Surgery,4.677758318739055,571.0,482.0,3.330884996831381
1104987437,Otolaryngology,4.679389312977099,262.0,136.0,3.325697076220705
1114363256,Infectious Disease,4.824742268041237,97.0,69.0,3.3192421732209683
1780889386,Internal Medicine,4.966814159292035,452.0,214.0,3.314509203311485
1154397354,Family Practice,4.873278236914601,363.0,194.0,3.3140826585107552
1699844621,Family Practice,4.873076923076923,260.0,55.0,3.313541085991297
1063760551,Obstetrics & Gynecology,4.864197530864198,81.0,73.0,3.3117180028891013
1033165634,Internal Medicine,4.964285714285714,784.0,196.0,3.3080063727866422
1487612966,Obstetrics & Gynecology,4.862068965517241,145.0,137.0,3.3072843108190035
1346419462,Family Practice,4.87037037037037,108.0,97.0,3.3062599443408285
1861438343,Urology,4.782805429864253,663.0,305.0,3.3057722815997566
1710052394,Internal Medicine,4.9620596205962055,369.0,69.0,3.3022811503835006
1285950857,Orthopedic Surgery,4.666666666666667,72.0,71.0,3.3022804045369525
1609834852,Family Practice,4.86864406779661,472.0,130.0,3.301615862021394
1033220603,Sports Medicine,4.590225563909774,266.0,134.0,3.3005966265993774
1548362486,Otolaryngology,4.6695652173913045,115.0,96.0,3.3004824274278968
1942232822,Sports Medicine,4.590106007067138,566.0,283.0,3.3002423367020777
1144314873,Family Practice,4.867724867724868,189.0,50.0,3.29914303896819
1679504948,Optometry,4.902394106813996,543.0,471.0,3.298716950597603
1275568313,Nephrology,4.895161290322581,124.0,86.0,3.298575377266828
1215017470,Internal Medicine,4.960212201591512,377.0,160.0,3.297529829842272
1255306817,Obstetrics & Gynecology,4.857142857142857,140.0,139.0,3.2970234805996372
1710127253,Dermatology,4.298192771084337,332.0,210.0,3.2943641918228894
1134226855,Family Practice,4.865853658536586,164.0,55.0,3.2941091302899825
1316930704,Internal Medicine,4.958762886597938,388.0,143.0,3.293802380854154
1922007244,Orthopedic Surgery,4.663157894736842,95.0,69.0,3.2932315279717885
1508813098,Internal Medicine,4.95838020247469,889.0,355.0,3.292818167239933
1194829184,Obstetrics & Gynecology,4.854497354497354,378.0,125.0,3.2915130347410892
1417996182,Family Practice,4.864661654135339,133.0,81.0,3.2909024116946086
1255698155,Family Practice,4.8641509433962264,265.0,165.0,3.2895285026534546
1912022716,Internal Medicine,4.957055214723926,326.0,100.0,3.2894104716922055
1790137388,Internal Medicine,4.956112852664577,319.0,167.0,3.286986839479652
1952356602,Obstetrics & Gynecology,4.851581508515815,411.0,387.0,3.285439477626922
1538208764,Internal Medicine,4.954397394136808,307.0,226.0,3.282574904060612
1013066257,Family Practice,4.861111111111111,288.0,40.0,3.2813507755365907
1740222694,Podiatry,4.191666666666666,240.0,185.0,3.2790138528508264
1881122893,Optometry,4.892215568862276,167.0,163.0,3.2789750514924525
1972585321,Nephrology,4.886986301369863,292.0,173.0,3.2773447337499797
1306803812,Internal Medicine,4.951048951048951,429.0,166.0,3.273963145502295
1669421954,Otolaryngology,4.658291457286432,199.0,131.0,3.2715470512259617
1700945144,Urology,4.7698170731707314,656.0,366.0,3.271426724470801
1609260843,Internal Medicine,4.95,340.0,191.0,3.2712653803212723
1598723819,Obstetrics & Gynecology,4.844660194174757,103.0,74.0,3.271022736063186
1205804945,Vascular Surgery,4.907630522088353,498.0,420.0,3.2709255462200306
1770605313,Family Practice,4.857142857142857,91.0,63.0,3.2706754174776322
1669580171,Pain Management,5.0,854.0,82.0,3.2694599724566578
1225300635,Pain Management,5.0,594.0,28.0,3.2694599724566578
1972778397,Pain Management,5.0,113.0,83.0,3.2694599724566578
1407218225,Pain Management,5.0,94.0,52.0,3.2694599724566578
1639199045,Pain Management,5.0,112.0,17.0,3.2694599724566578
1134486327,Pain Management,5.0,349.0,168.0,3.2694599724566578
1437410024,Pain Management,5.0,275.0,92.0,3.2694599724566578
1104901909,Pain Management,5.0,70.0,50.0,3.2694599724566578
1306886767,Internal Medicine,4.949206349206349,315.0,174.0,3.269224214073196
1679674923,Internal Medicine,4.947916666666667,288.0,69.0,3.2659073189200725
1104952571,Urology,4.767123287671233,73.0,73.0,3.264303455072732
1649687922,Family Practice,4.8545454545454545,330.0,179.0,3.2636879103844967
1548288822,Dermatology,4.287449392712551,247.0,167.0,3.263586598929326
1992142848,Internal Medicine,4.946938775510204,245.0,203.0,3.2633923105072635
1194818021,Orthopedic Surgery,4.651394422310757,502.0,301.0,3.2628943581328067
1174785562,Gastroenterology,4.9509329647546645,1447.0,283.0,3.262825521402479
1316245715,Obstetrics & Gynecology,4.84,175.0,100.0,3.261315791436243
1720046238,Internal Medicine,4.946078431372549,204.0,108.0,3.2611796176837196
1376552406,Urology,4.7657657657657655,444.0,227.0,3.260713713332631
1437163045,Family Practice,4.852459016393443,183.0,148.0,3.258074994850666
1639174105,Internal Medicine,4.944111776447106,501.0,141.0,3.2561216379178815
